class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,349072435217197056,226.80839,-0.39178868,0.08803295,62.65627,4.115705,22.90043,9.325483,41.75719,6.593267,4.358348,1.64432,-3.404821
GALAXY,349153799077652480,226.08119,0.79468804,0.1004745,50.78199,3.904147,13.99851,10.02941,38.93255,6.534293,3.028719,1.297899,-7.366003
GALAXY,350175239927261184,228.13959,-0.30468393,0.2137748,1,0.02242209,-1.018423,1.942296,11.10948,-2.630922,1.560755,0.1719054,-0.4365751
GALAXY,350182661630748672,228.03485,-0.34010534,0.1170873,90.79667,75.11195,139.2638,104.8501,485.0056,82.16936,60.71116,15.38667,-53.495
GALAXY,350203002595862528,227.83085,-0.016957835,0.09411468,194.3284,8.033853,33.29343,15.01438,26.5362,10.55827,11.91009,1.434426,-1.275956
GALAXY,350228016485394432,227.19207,0.11530423,0.1500806,171.7083,22.31709,145.6597,41.02591,278.1246,30.15473,25.42589,-4.166535,-21.66895
GALAXY,350254679642368000,227.05637,1.1224079,0.09261408,43.20628,3.425801,22.15289,18.294,77.46004,10.13233,7.262581,2.742251,-13.85113
GALAXY,350283266944690176,227.79648,0.24619236,0.153276,78.67953,9.759234,15.5559,-0.2882724,14.45071,3.325365,3.857582,3.652202,-0.9110258
GALAXY,350286840357480448,227.98232,0.22757429,0.2237419,152.1322,1.685621,10.34168,3.074964,9.014832,3.158134,-3.604621,-5.901387,-0.5381153
GALAXY,350294811816781824,228.0618,0.66514259,0.307619,189.0235,6.173688,0.4937062,-0.9074625,4.751295,-7.328036,1.988093,-3.323367,-0.8868175
GALAXY,351329727539079168,229.3367,-0.39983033,0.1154048,105.2075,8.188727,18.24096,0.1214832,11.71591,8.457794,5.376291,0.4779752,-0.6526574
GALAXY,351340172899543040,229.08973,-1.0139765,0.1159604,87.2844,7.105578,28.04614,12.27701,42.04603,9.842609,8.66312,-0.2239307,-4.894032
GALAXY,351352267527448576,228.73271,-0.8413428,0.1199137,137.3427,8.478875,32.3596,3.305828,24.42923,6.686926,5.418842,2.149683,-1.737044
GALAXY,351354191672797184,228.8307,-0.67231732,0.0923202,139.7644,19.55474,38.5688,5.086423,37.9287,11.84085,11.25352,1.91652,-1.498312
GALAXY,492121095101507584,119.84343,43.860164,0.08399278,89.71794,3.768994,35.39956,11.38717,45.20433,5.6628,10.94949,0.1872029,-4.003362
GALAXY,492136488264296448,119.61436,43.321765,0.3301622,1,1.292846,3.394797,3.609647,16.32783,-2.091826,-16.46982,16.49424,-3.082737
GALAXY,492151881427085312,120.463,43.129511,0.09866584,60.37818,5.686904,54.32283,36.9646,158.0673,24.30341,12.93997,3.24099,-17.67586
GALAXY,492166999711967232,121.55515,43.240191,0.1512585,151.6926,14.603,86.87323,30.05746,156.7826,32.26339,16.94061,6.035301,-9.541467
GALAXY,492174971171268608,121.09638,43.582579,0.04090136,127.4611,33.19768,69.20168,16.22047,70.73764,36.07511,12.09969,17.10822,-1.226807
GALAXY,492187065799174144,121.38818,43.533506,0.06293734,92.25669,21.10861,164.9219,87.49811,395.467,62.72794,46.54009,14.88145,-17.16418
GALAXY,493147214462347264,121.88007,46.224202,0.02380868,41.79383,14.69134,4.410553,11.5724,36.8998,10.73516,7.807853,1.544975,-16.60202
GALAXY,493149688363509760,122.17805,46.308089,0.02363327,37.18389,77.9935,12.82115,42.30354,130.4962,25.91705,15.3531,3.866575,-26.42195
GALAXY,493156285433276416,121.65086,45.979556,0.1124144,112.4445,6.838302,29.56479,6.059078,49.37872,8.683007,4.079168,3.249892,-2.945863
GALAXY,493157110066997248,121.88071,46.369803,0.07594422,85.28694,9.162348,30.38625,11.4336,49.38259,13.93409,26.52996,4.267044,-3.002965
GALAXY,493193393950713856,121.32836,46.90342,0.1241407,77.68623,8.772242,36.07271,24.08052,88.04858,13.43822,9.796488,3.310673,-14.73524
GALAXY,493202739799549952,120.77383,46.372224,0.1306588,168.485,8.385261,15.54591,5.2758,25.09198,7.389627,9.034455,-2.458671,-1.310032
GALAXY,493203289555363840,120.82549,46.268771,0.175918,1,1.324064,6.995636,2.076877,-0.887095,-0.08645555,-442.0182,-1.735397,-0.2340833
GALAXY,493209336869316608,120.37409,46.767026,0.1728413,154.4943,6.085711,2.007195,4.119921,3.612264,3.869317,1.569408,1.11549,-0.4493944
GALAXY,493230502468151296,120.05479,46.520354,0.06902805,1,1.626938,0.05630151,3.612196,7.121999,0.8058416,0.7767721,2.415742,-0.1154993
GALAXY,493270634642565120,121.56577,48.289101,0.05698565,45.16087,38.60485,16.97649,30.9691,106.0842,29.49948,19.92706,6.2,-19.76762
GALAXY,493283279026284544,121.54141,47.303969,0.1250489,87.17825,5.941511,42.58587,23.2883,111.4063,15.0521,15.79675,3.634619,-16.06154
GALAXY,493293174630934528,122.22841,47.336193,0.1307553,110.6057,18.45866,75.26385,51.98013,244.0666,33.43362,19.872,6.248693,-20.06707
GALAXY,493294549020469248,122.10599,47.492824,0.1323115,71.52737,6.759789,18.4993,10.6447,28.7694,12.37198,5.465806,2.23365,-2.894417
GALAXY,493319562910001152,123.00013,47.718146,0.07708142,88.66191,4.271146,16.04953,5.235019,16.99717,8.906739,3.025295,1.104259,-1.94879
GALAXY,494332487879649280,121.52158,44.620239,0.02271361,35.70615,15.6287,6.035175,11.10104,34.20928,11.81893,7.641178,0.005041152,-16.17592
GALAXY,494339634705229824,121.75684,43.646613,0.1658686,66.72191,4.161825,4.39313,7.658266,-1.829353,1.362464,-2.485538,-1.683601,-0.02806564
GALAXY,494363274205227008,120.85779,45.566777,0.06202676,160.0609,88.99651,120.6304,27.58976,151.4012,92.17805,86.57707,50.75049,-5.64854
GALAXY,494367397373831168,120.89284,45.444322,0.06166644,17.14306,1.954127,8.868399,5.640902,17.03993,4.353516,1.725392,0.3541596,-1.258433
GALAXY,494367947129645056,120.58202,45.131344,0.1538794,107.731,3.677247,26.9372,5.501503,22.14877,4.826608,6.12535,7.388083,-1.004738
GALAXY,494388013216851968,121.54958,45.326987,0.2820337,1,1.672802,-0.7703851,3.955719,2.59359,-2.610409,-4.646872,0.7513332,-0.07858027
GALAXY,494427045879638016,123.30796,45.843398,0.05388432,145.9384,23.25415,61.6739,8.209789,29.48809,16.01934,15.23173,1.482975,-1.13347
GALAXY,494431443926149120,123.69666,45.094849,0.1281575,103.4792,11.69483,22.3217,6.385998,34.44919,11.24208,3.011723,1.084283,-2.177607
GALAXY,494436116850567168,124.06033,45.776493,0.04934679,43.23156,19.5901,37.41003,36.82288,126.5321,30.6707,24.37507,2.653657,-15.91422
GALAXY,495419355257923584,123.86433,48.234652,0.09897788,87.99355,13.66291,200.7561,64.48094,385.3055,65.97738,52.23352,9.82788,-29.76197
GALAXY,495448492316059648,122.71637,48.769535,0.05461043,119.0504,28.34052,189.3355,93.69078,495.4572,76.27716,59.90595,14.28952,-25.52322
GALAXY,495474330839312384,122.42592,47.885013,0.04051876,142.6938,28.27671,35.1037,26.108,83.35573,39.82117,22.46887,11.60143,-2.047277
GALAXY,495486425467217920,122.74432,50.019765,0.147583,90.20776,7.324109,37.53939,19.3552,124.7032,17.28687,10.97403,2.472909,-23.76221
GALAXY,495518861060237312,123.75319,49.951299,0.1167652,81.8043,8.921885,49.1748,30.23962,132.701,19.26847,15.91464,4.854943,-17.06971
GALAXY,495546073973024768,124.18615,49.58671,0.2797168,17.50565,1.177438,0.1033903,1.73764,5.909235,2.100616,-0.5142684,1.569186,-1.170825
GALAXY,495547998118373376,124.21657,49.429353,0.1909081,184.5871,11.22136,18.99372,7.590345,9.573417,-1.47083,0.8529807,-1.352876,-0.9663213
GALAXY,495554595188140032,124.65631,49.642919,0.2041453,147.5908,4.12534,30.28979,6.669597,61.43352,7.803849,2.889865,3.411057,-7.641671
GALAXY,495559542990465024,124.68913,49.325243,0.127409,54.36948,25.81601,132.2463,87.56924,373.0007,62.61249,52.0264,4.435473,-44.55252
GALAXY,495567514449766400,124.98595,49.502514,0.1260921,133.3582,5.444197,31.66895,18.23746,54.42033,15.94257,10.68315,3.398917,-3.320495
GALAXY,496526563181881344,126.0141,46.954096,0.1248461,1,2.121052,15.40239,2.497257,13.8497,0.1930551,2.975527,0.4023711,-0.7270315
GALAXY,496540581955135488,125.25393,45.720109,0.1727128,52.31449,4.559131,-5.014982,-0.4868158,0.5160995,-2.78119,-4.305719,-1.005695,-0.5117912
GALAXY,496549652926064640,124.81355,45.298816,0.04331744,82.52448,149.2463,496.5735,240.5325,1543.448,273.0802,203.9376,45.97197,-71.89797
GALAXY,496579339740014592,123.78221,46.35126,0.04891605,50.89559,24.1591,35.91558,44.03197,140.2272,33.12554,23.82272,4.088779,-20.73645
GALAXY,496580439251642368,123.79793,46.846064,0.05361724,78.74126,12.21559,34.5406,11.28017,33.69516,13.86149,10.03415,3.470093,-1.599412
GALAXY,496624969472567296,124.39687,47.121145,0.04880726,62.88043,50.40646,137.0482,85.89746,512.8351,101.3414,75.65997,14.25719,-63.11856
GALAXY,496628817763264512,124.22138,48.011905,0.1538076,174.7262,7.36916,18.53682,4.105076,25.38276,1.223619,10.37442,0.0003224889,-1.895945
GALAXY,496647784338843648,125.17656,47.14073,0.1280359,94.53993,2.923397,11.94083,-15.49617,-11.31807,3.428741,8.356016,1.839817,0.2600703
GALAXY,496671148960933888,125.02889,47.799074,0.1843499,1,6.237861,1.131674,-2.87009,6.194427,0.9241771,2.605305,-3.136475,-0.8728616
GALAXY,497655761858488320,127.73543,50.774234,0.0964198,1,1.175442,2.698873,-2.782545,-7.161381,-1.041757,-1.392604,-0.5465736,0.3608255
GALAXY,497657411125929984,127.75754,50.794489,0.3297221,1,2.819824,1.754642,2.838632,6.150564,-5.397476,2.233823,4.489089,-1.60405
GALAXY,497673079166625792,125.831,50.051393,0.1597448,196.749,12.18952,0.7476586,6.686841,-10.91831,1.987824,-0.5737814,2.199427,-0.3212543
GALAXY,497681050625927168,125.50736,49.832198,0.3320478,1,-0.9093372,3.346491,3.573941,-1.524184,-8.106289,0.1249527,1.51241,-0.05813874
GALAXY,497688472329414656,126.19738,50.424235,0.3292117,122.1172,9.268694,5.163989,-0.2170925,2.085525,6.103068,7.651979,-0.8891333,-1.580928
GALAXY,497745921811965952,124.15444,50.864764,0.0999737,81.98557,7.576068,-4.202234,9.353633,11.37798,0.7559133,-0.7809783,-4.613558,-0.6603625
GALAXY,497768736678242304,124.77961,51.0982,0.1100067,150.7208,0.91697,9.456244,-6.906171,1.037328,1.066634,4.720102,-0.09968401,-0.4502653
GALAXY,497774509114288128,125.38135,51.398604,0.1270363,86.71191,8.695893,50.20992,11.66571,86.43585,19.72069,13.86821,4.521167,-8.718316
GALAXY,497781655939868672,125.749,51.404213,0.1943496,64.25622,3.530192,13.95451,3.093675,21.24933,3.963143,3.515243,1.109635,-2.462382
GALAXY,344622155981416448,216.83318,0.099814907,0.08441756,113.8974,182.6888,200.2968,44.78983,184.9031,41.50006,37.04116,15.0531,-20.30773
GALAXY,344666961080248320,218.20394,0.14698396,0.05489514,50.00587,1569.071,130.9145,456.7212,1468.641,157.0633,113.3048,34.23779,-149.4787
GALAXY,344692524725594112,218.89647,0.88883912,0.03002201,3.887441,1.867372,11.25607,8.76012,24.42971,7.567801,4.281315,0.1717957,-2.939647
GALAXY,345668891487266816,220.52757,-0.26287994,0.1491184,102.4548,11.84162,61.64177,21.09792,97.94405,22.98839,13.21683,12.00794,-9.722762
GALAXY,345674938801219584,219.96756,-1.1827804,0.1153422,92.27432,35.32436,115.0605,75.91248,355.8645,57.77444,36.27448,7.923534,-39.21199
GALAXY,345678787091916800,219.98464,-0.81591065,0.1516207,27.76807,2.621361,4.714681,2.126171,8.251932,2.958733,43.58138,3.685207,-0.7576635
GALAXY,345684284650055680,219.97045,-0.32373828,0.1492137,92.32385,1.546071,32.06808,20.79488,102.9119,8.343898,9.928339,20.37201,-13.70932
GALAXY,345689507330287616,219.76044,-0.83045008,0.1375656,126.4933,13.10036,22.72784,5.620935,27.1685,5.917033,-1.056821,2.459604,-1.641972
GALAXY,345689782208194560,219.67782,-1.0039238,0.07206224,56.67006,18.15442,61.77262,52.35003,203.2902,39.72105,25.77482,6.871799,-28.52599
GALAXY,345690057086101504,219.95285,-0.26047509,0.2139988,98.02357,255.2,341.3865,223.5994,1049.753,156.0605,123.5501,33.09871,-102.7843
GALAXY,345712871952377856,219.38448,-0.50671825,0.1804912,1,3.041523,-0.1723109,5.042502,1.329861,-5.332899,1.487513,0.5735935,0.04069057
GALAXY,345744757789583360,218.53069,0.87802341,0.1289377,88.25474,12.50215,21.79543,12.70983,40.86103,10.1265,11.14106,2.314331,-3.923755
GALAXY,345766748022138880,219.23287,0.85038756,0.03048038,43.09408,47.24614,28.94818,42.23116,158.3357,42.24775,28.22396,5.653084,-25.53675
GALAXY,345812102876784640,220.50537,0.10315782,0.1024686,134.2183,7.459237,-0.3865357,2.629582,4.500907,-1.462367,-3.059754,-1.28107,-0.7493764
GALAXY,346781322359891968,222.6168,-0.88039109,0.08320607,45.74569,39.28006,126.6223,94.24261,397.7085,75.82124,44.2965,9.598265,-54.25191
GALAXY,346820080144771072,222.13286,-0.36150538,0.2141181,156.7031,2.48881,38.26883,14.42552,58.24877,9.456316,10.56305,0.03358545,-5.958416
GALAXY,346919036191270912,222.09903,0.22628995,0.08441611,71.95692,25.24615,99.68182,73.9445,313.5526,60.32513,44.76622,7.361619,-26.20122
GALAXY,346944324958709760,222.45372,0.71490477,0.09935354,143.0386,14.29484,23.53888,7.500046,21.25653,15.53409,7.116262,4.705081,-1.732574
GALAXY,347936639772813312,223.63376,-1.0401574,0.08370809,134.1125,34.63027,64.11435,30.84249,140.009,28.2279,16.64973,6.280377,-8.833935
GALAXY,347948184644904960,223.70853,-0.36191972,0.08380445,70.06658,28.27692,123.5882,100.7882,362.9055,60.77373,39.88676,6.287585,-46.06809
GALAXY,347958630005368832,223.60824,-1.188314,0.06546512,118.4912,245.433,129.5767,28.71912,124.4288,40.70741,30.63054,18.05019,-5.330443
GALAXY,347963852685600768,223.37385,-0.20838685,0.04438813,64.28702,13.1797,52.94181,24.43938,53.9119,17.27048,11.06827,6.912452,-1.736784
GALAXY,347968525610018816,223.27798,-0.30503848,0.09986261,28.88657,0.8234687,12.22067,3.595801,7.135524,3.257204,2.850865,1.582085,-0.5899985
GALAXY,348011131685595136,223.20892,0.27795862,0.02790322,47.61526,160.1927,51.92614,103.0812,348.6708,90.07261,60.45198,16.62177,-41.47968
GALAXY,349046046938130432,227.08168,-0.34670866,0.0887335,47.63095,-0.7715167,2.300231,-3.840268,-0.2344062,-2.852364,-3.391573,1.225131,-0.01655422
GALAXY,349069411560220672,226.89499,-0.32199398,0.1530305,63.55849,6.765876,16.3009,6.684521,48.2281,4.558331,5.088562,1.942703,-5.312318
GALAXY,349071610583476224,226.72878,-0.13582766,0.2341886,1,1.665252,-0.1003752,2.436295,-2.56317,-9.885401,3.45199,-1.207447,-0.3728228
GALAXY,349075183996266496,226.18411,-0.35195034,0.05476268,117.0122,21.7988,0.3504055,32.35661,49.42875,8.801452,1.641678,3.413075,-0.6438087
GALAXY,349095524961380352,225.29113,-0.89024812,0.08657292,196.1593,37.89645,214.6485,96.68049,434.3167,81.43999,54.44888,8.295177,-14.10166
GALAXY,349200253443926016,227.25029,0.39095048,0.2469284,1,-2.40097,0.3266832,4.11217,6.264044,1.585583,-1.538359,6.763778,-0.8932239
GALAXY,350173865537726464,228.22999,-0.30913358,0.1459986,166.269,8.630283,23.31423,3.563499,9.14239,15.60434,18.02577,3.733495,-1.044443
GALAXY,350216196735395840,227.50167,0.054911674,0.05061704,28.48264,6.155921,25.09408,18.85002,75.59655,16.81396,13.65308,2.67146,-9.292763
GALAXY,350251106229577728,227.06949,0.88125607,0.09292996,68.60732,7.889867,35.65878,19.92562,95.41769,31.12609,13.55458,4.120133,-11.43961
GALAXY,350268973293529088,227.42978,0.74658778,0.07191987,61.2933,2.88999,16.17311,11.76407,45.2279,6.764511,4.950539,1.213617,-4.803609
GALAXY,350269523049342976,227.33106,1.0677936,0.132563,128.2811,4.885201,3.258325,2.337847,7.606743,3.623898,4.831917,1.837182,-0.506942
GALAXY,350272821584226304,227.61216,0.418995,0.2884139,78.43188,3.383756,-2.459944,0.847616,-3.964318,5.873147,-1.518194,-3.334892,-0.08352935
GALAXY,350283541822597120,227.66088,0.35271857,0.09141693,127.5934,34.93402,215.662,78.43497,448.0728,78.39054,59.6419,13.25245,-36.85008
GALAXY,350288489624922112,227.91201,0.57724001,0.123716,89.99524,-0.5947994,-2.259379,0.09584824,-9.916126,-0.9514568,-1.143723,-1.717828,0.3955774
GALAXY,350294536938874880,228.00932,0.47725266,0.04933764,69.39282,51.63303,85.09927,65.74805,266.3591,61.31787,46.25561,12.15461,-23.56206
GALAXY,350301134008641536,227.76797,1.0605518,0.1728975,162.8975,-1.946983,5.087904,1.48841,15.7336,5.411827,-10.70232,0.440681,-1.263667
GALAXY,350310754735384576,228.19612,0.95226041,0.2238138,90.2216,8.745958,47.46966,29.94233,146.8,25.37427,14.24565,7.537057,-56.72137
GALAXY,351298391457687552,229.93979,-0.45541371,0.07603242,82.23972,20.75411,84.54494,60.10297,246.0573,43.92231,36.28308,7.006791,-21.26507
GALAXY,351323955103033344,229.42255,-0.43945401,0.1049191,173.5716,6.194756,13.7575,3.361563,9.960588,1.94949,-6.803984,4.365779,-0.3026602
GALAXY,351354741428611072,228.89152,-0.64065368,0.1155215,114.9081,8.89942,68.93025,27.78444,156.4266,23.10102,16.03002,5.374943,-13.22103
GALAXY,351375632149538816,228.89935,0.60306565,0.0915632,140.4122,25.42862,123.1229,35.93389,166.858,41.2726,28.69572,6.77565,-8.254299
GALAXY,351382229219305472,228.67232,0.83207692,0.07821551,85.05264,9.3416,75.842,48.91447,184.1447,56.22853,21.83394,6.105664,-18.41851
GALAXY,351384428242561024,228.60556,1.0738456,0.1361396,79.94633,38.09999,84.21188,60.0226,256.1721,47.77561,35.20974,6.580275,-34.78666
GALAXY,351388001655351296,229.01131,0.25509856,0.1177561,1,2.997986,4.409611,-0.9034131,11.77904,0.3490964,1.713957,1.261162,-0.9370479
GALAXY,351423735783254016,229.34318,0.00015018689,0.1380106,121.1189,6.212208,7.367487,9.630717,-5.196962,-3.994862,3.262965,-2.494285,0.146495
GALAXY,351424835294881792,229.63956,1.2309352,0.1217361,112.0585,9.481394,20.36419,6.566711,27.78619,13.24136,8.673639,5.229428,-2.123916
GALAXY,352409172811212800,231.94013,-0.81370754,0.1207414,133.9613,13.4013,24.63351,-0.1776556,20.72843,7.843184,7.109321,10.20206,-1.682204
GALAXY,352477617410041856,230.59946,-1.1720865,0.3210714,1,-0.6342203,-5.130847,2.80422,14.62831,-1.955386,-0.5708926,-3.979097,-2.438521
GALAXY,352515825439107072,230.66438,0.22942649,0.1128274,42.18285,7.464656,11.88218,9.452777,32.1776,5.664148,1.983618,0.5255339,-8.62618
GALAXY,352527370311198720,230.74525,0.098947498,0.05835623,199.3558,9.722342,28.48736,5.916925,27.63355,6.02697,0.6120731,1.459864,-0.9307985
GALAXY,352535341770500096,230.99012,0.73097292,0.1149229,1,1.024393,-0.5434621,4.218365,8.66246,1.840596,-3.704365,1.078003,-0.5465788
GALAXY,352536716160034816,231.23236,0.05637373,0.2188268,88.3084,4.999101,30.98744,21.22964,102.453,11.51297,12.31722,-0.1395304,-12.68996
GALAXY,352565028584450048,231.65544,0.84676637,0.1142806,204.8498,10.26041,17.86965,2.878618,17.6352,0.5145265,-3.681427,-1.854626,-1.050173
GALAXY,354708801212934144,234.72028,-0.13824856,0.09521729,58.93357,33.68596,129.6826,90.36018,361.2111,65.66712,45.44252,7.255548,-31.467
GALAXY,354778895079204864,234.35981,0.58407866,0.08626105,58.15983,9.90349,18.88186,14.39406,30.73731,10.27282,6.725635,1.650785,-3.143932
GALAXY,354805283358271488,235.09657,0.79616329,0.13261,103.1005,13.47914,41.44913,16.35406,81.317,12.98723,16.21698,5.47321,-5.769812
GALAXY,354820951398967296,235.74442,0.54358377,0.09284303,77.18295,3.566222,19.46422,15.87419,39.00114,13.51113,3.867059,-1.960527,-3.479333
GALAXY,367067323854514176,172.0837,-3.6218681,0.07374068,47.48774,3.854219,30.01429,11.54613,69.36632,14.54517,5.730099,2.374769,-11.68294
GALAXY,367078593848698880,171.78607,-3.6255064,0.0595105,187.4198,20.61279,68.53477,9.373398,70.84447,42.30946,32.53253,16.13891,-3.669643
GALAXY,367114877732415488,171.20403,-3.3228225,0.1219475,59.20354,3.034391,11.47821,1.328984,23.21648,5.206952,3.014971,1.909971,-2.437656
GALAXY,367203663296358400,172.80249,-1.8703306,0.1051225,70.27135,8.998287,46.61702,14.22986,70.44535,15.45002,8.745733,3.40927,-8.314016
GALAXY,368295751861692416,173.5388,-1.5951534,0.02256087,105.9304,124.0427,817.2435,245.1055,1469.693,212.0391,185.0202,42.16172,-26.48375
GALAXY,368303998198900736,173.96822,-2.4042883,0.1004768,63.07881,83.90192,100.6456,105.2041,396.4398,73.85895,49.50934,10.2923,-74.06681
GALAXY,368319941117503488,174.40661,-2.1313809,0.1398296,57.44367,14.54761,52.88193,36.90971,132.4124,14.90593,12.34278,3.330602,-18.86604
GALAXY,369316923084662784,176.37112,-2.5081706,0.1261885,67.66692,5.435737,17.92972,8.148265,32.33398,8.876415,5.621296,-0.4398082,-3.062596
GALAXY,369348808921868288,175.32237,-3.1508454,0.06159109,102.445,12.5357,75.24348,46.20872,203.8518,23.21389,11.51891,6.825827,-8.596219
GALAXY,369358429648611328,175.09849,-3.0202863,0.09956735,96.05045,75.97897,369.5382,176.3848,741.872,131.0547,110.0214,20.19,-44.41806
GALAXY,369381519392794624,173.81095,-3.1542215,0.02972265,42.6904,7.412127,26.74633,26.09056,75.94656,23.28153,15.85139,-0.007667311,-10.63534
GALAXY,369419452543952896,175.47619,-1.455909,0.0931811,133.143,12.5616,26.11496,11.66982,22.61843,16.04974,6.464938,-1.241019,-0.987746
GALAXY,369447215212554240,176.15594,-2.0880507,0.1313881,141.8147,13.96565,52.4357,31.88302,136.788,21.13549,16.17574,7.541982,-11.59348
GALAXY,369448864479995904,176.27389,-2.4700684,0.1065739,130.2746,8.847173,13.58969,1.363648,17.52949,13.37885,6.56621,5.364607,-1.240362
GALAXY,369449689113716736,175.95422,-1.714349,0.1051894,122.1382,6.578913,1.336496,12.67182,32.6751,1.802761,2.303058,-0.188282,-0.8448496
GALAXY,369462058619529216,176.21795,-1.7539317,0.1073927,85.7869,66.39368,48.47095,6.108119,46.3709,12.36998,9.370338,8.934071,-3.364663
GALAXY,370445567978924032,177.13165,-3.6267753,0.1478758,123.0595,5.934117,28.12455,29.84058,51.48501,7.906954,12.6333,4.348466,-7.213535
GALAXY,370451340414969856,177.70692,-2.8385753,0.07656576,81.52506,1.216196,21.22049,13.08268,54.52427,12.31221,4.283994,3.563742,-7.36124
GALAXY,370477178938222592,176.59127,-3.6483811,0.174099,203.604,6.790255,29.32673,8.59193,28.34127,6.429144,5.929423,6.474194,-2.778798
GALAXY,370514012577753088,175.8258,-1.6892379,0.1089053,162.5027,19.64914,151.0339,70.92769,317.8038,49.26115,35.5537,11.75703,-14.85056
GALAXY,370547272804493312,176.71523,-1.4850591,0.09149764,83.14773,7.85122,30.42068,15.37633,85.57314,17.72082,15.18617,4.224352,-9.237204
GALAXY,370567613769607168,176.92522,-1.3940923,0.08266731,68.76134,173.9922,247.6362,194.565,727.8641,97.6675,77.6185,12.63849,-111.9042
GALAXY,370581907420768256,177.63985,-2.226548,0.1352576,133.4789,20.64376,71.74561,27.78271,127.7282,25.27306,17.67586,5.815201,-10.75255
GALAXY,371573122421254144,178.57597,-3.283336,0.1373983,103.6154,9.519694,35.83587,21.75673,101.8352,13.6293,7.93901,-1.122692,-9.760708
GALAXY,371616278252644352,177.78573,-3.2508244,0.07730743,165.7159,28.32532,44.62479,18.29976,45.27878,17.15669,8.341177,1.35832,-1.316348
GALAXY,371644590677059584,177.21375,-2.1920039,0.3199149,61.84347,1.561576,3.61918,0.4594115,-37.82055,12.40395,2.757387,2.967021,2.1932
GALAXY,371670154322405376,178.62735,-1.5370985,0.08233847,155.7267,77.14218,169.9599,72.07647,286.4463,62.33416,53.02953,14.29319,-13.6197
GALAXY,371674277491009536,178.19785,-1.9919446,0.1504404,106.856,8.115907,28.3367,17.80763,73.90292,14.98771,4.995822,2.62729,-10.0949
GALAXY,371680049927055360,178.36858,-2.0982559,0.07787877,52.70345,35.71204,38.54062,48.66022,177.6873,10.94211,30.36867,5.138694,-34.77961
GALAXY,371684997729380352,178.48672,-1.8679148,0.1452902,79.42776,2.656852,11.27946,11.57113,13.44838,2.11809,9.645216,7.794308,-0.8059252
GALAXY,371691045043333120,178.76844,-1.4159644,0.1661146,138.9221,7.048761,5.199463,5.959074,3.388749,4.469859,-0.9468645,1.945894,-0.655085
GALAXY,371711935764260864,179.29389,-2.3721194,0.07974511,105.733,-0.339663,-3.825601,1.298918,27.38054,4.194984,5.497002,1.073364,-0.5756615
GALAXY,372673458649196544,181.33359,-3.3786168,0.08687907,88.89543,8.397243,22.39698,12.62594,59.62196,12.12876,25.31758,0.9345326,-7.058511
GALAXY,372677856695707648,181.25176,-3.1774646,0.09985922,182.9776,14.56689,13.58013,8.721039,26.44893,10.05572,12.41873,5.577497,-1.436138
GALAXY,372707268631750656,180.38002,-3.6172364,0.02650282,45.2119,45.98426,113.017,99.90527,388.3549,91.33885,59.73266,10.57922,-25.11572
GALAXY,372734481544538112,179.73165,-2.4302085,0.1031818,111.7436,5.601902,25.75728,16.06931,71.82993,5.409451,5.322689,1.492347,-5.753391
GALAXY,372748225439885312,179.51491,-2.5511187,0.08052273,76.45849,7.36247,49.04348,26.93886,124.477,21.29431,17.34919,6.356047,-14.33092
GALAXY,372781210788718592,179.48348,-2.2002176,0.01825687,1,-1.10708,2.919123,0.439486,4.522173,-2.272909,-0.9713288,-1.778016,-0.4767843
GALAXY,372803475899181056,180.04518,-2.1926982,0.06398915,69.09781,13.55853,49.8689,29.78477,113.2209,23.76784,14.80454,4.635044,-10.59296
GALAXY,372831238567782400,180.80735,-1.3646917,0.1337712,125.7677,41.24567,105.2127,23.10248,127.1668,32.82938,22.31536,8.20273,-11.03801
GALAXY,373808154632284160,183.85978,-2.4333943,0.01782648,38.43818,119.8587,16.59434,55.29338,188.7172,36.80043,24.74454,5.835934,-36.87981
GALAXY,373843339004372992,182.64391,-2.9293491,0.08907441,65.2271,208.503,148.538,201.7146,675.6035,118.663,83.57526,17.99708,-99.80148
GALAXY,373852409975302144,182.26409,-2.6981099,0.08342755,78.65961,9.018959,22.04756,5.829506,19.92673,-1.908371,3.694871,3.716738,-1.169157
GALAXY,373865329236928512,182.23401,-3.62809,0.05218461,65.88438,29.78413,198.9981,116.4172,480.8993,86.69819,61.0097,11.60201,-31.09213
GALAXY,373886494835763200,181.58958,-3.0258763,0.04356054,58.51087,52.12626,94.82868,67.96969,314.5781,65.13036,46.88515,11.46737,-32.48198
GALAXY,373888418981111808,181.81812,-1.5333553,0.1812805,77.62941,-0.6246676,3.733875,-5.476578,-1.832463,1.017576,-0.08288693,-3.537573,-0.7340628
GALAXY,373890618004367360,181.82763,-1.6585435,0.1816539,1,5.921446,2.446811,-4.256535,-2.017218,1.496185,-1.554559,-1.927722,0.1649976
GALAXY,373908759946225664,181.89904,-2.2156819,0.1089929,93.70933,3.011964,22.28002,7.867755,40.34388,6.745305,6.924015,0.3021784,-2.508269
GALAXY,373947792609011712,182.85437,-2.1092844,0.1371739,151.5403,51.03246,208.7463,96.82878,423.3978,74.95736,52.97659,22.41137,-19.9229
